step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
211,PAYMENT,3127.22,C1392160769,0.0,0.0,M2040696125,0.0,0.0,0,0
570,PAYMENT,19706.91,C1048394853,150551.0,130844.09,M289062589,0.0,0.0,0,0
229,CASH_IN,339336.45,C1863078703,479.0,339815.45,C1386951061,1443382.48,1104046.03,0,0
230,CASH_IN,41878.82,C1523371548,5163445.14,5205323.96,C1242584406,4386658.59,4344779.77,0,0
257,CASH_OUT,235131.11,C1468243373,0.0,0.0,C1008256354,489330.18,724461.29,0,0
212,CASH_OUT,103957.13,C167343959,0.0,0.0,C304757085,353255.81,457212.95,0,0
158,CASH_IN,245520.22,C1243278885,10835713.99,11081234.21,C866993415,1042274.71,796754.49,0,0
180,CASH_IN,91388.97,C1551655141,2192814.12,2284203.09,C1397725560,3453481.12,3362092.15,0,0
258,PAYMENT,26199.72,C209911169,3633.0,0.0,M421658183,0.0,0.0,0,0
253,CASH_OUT,256832.52,C1322182323,31191.0,0.0,C688696747,29300.76,286133.28,0,0
11,TRANSFER,1709858.22,C1257737367,417819.78,0.0,C1702357112,2019047.05,3287537.08,0,0
230,CASH_OUT,90534.98,C1606815685,189239.99,98705.01,C328748579,286339.86,376874.84,0,0
138,PAYMENT,9684.97,C63454271,0.0,0.0,M1185376498,0.0,0.0,0,0
189,TRANSFER,128596.83,C817150788,30137.0,0.0,C1925852722,1031153.09,1159749.92,0,0
395,PAYMENT,9475.88,C743857227,64188.0,54712.12,M1274491911,0.0,0.0,0,0
690,CASH_IN,59771.01,C1663434433,1785880.66,1845651.67,C2116725078,152563.52,92792.51,0,0
329,CASH_OUT,65331.13,C297537094,0.0,0.0,C413436801,1083041.77,1148372.9,0,0
13,PAYMENT,723.52,C1662897906,244822.23,244098.71,M1269758452,0.0,0.0,0,0
403,CASH_OUT,70485.47,C1371947617,0.0,0.0,C84278621,1784817.71,1855303.18,0,0
380,PAYMENT,9630.52,C1443838399,132812.0,123181.48,M112929887,0.0,0.0,0,0
161,CASH_IN,47345.88,C556944363,106.0,47451.88,C697727915,0.0,0.0,0,0
142,PAYMENT,4375.06,C1490891060,10219.0,5843.94,M111829535,0.0,0.0,0,0
10,CASH_IN,39298.8,C1129021101,2603549.21,2642848.01,C2029305492,264898.63,19496.15,0,0
590,CASH_OUT,387147.94,C1343208617,135627.0,0.0,C268329658,898925.21,1286073.15,0,0
164,CASH_IN,99855.28,C773971826,3866470.69,3966325.97,C2002831768,377332.51,277477.23,0,0
514,CASH_IN,114771.52,C647910703,303201.0,417972.52,C2010079924,105432.18,0.0,0,0
160,CASH_OUT,108555.25,C1320708834,0.0,0.0,C1689787146,874266.15,982821.4,0,0
19,TRANSFER,15713.97,C1051599374,551057.42,535343.45,C1035619523,32104.0,34966.64,0,0
371,PAYMENT,13231.34,C1349052787,108254.73,95023.4,M113020309,0.0,0.0,0,0
11,CASH_OUT,157268.91,C252435766,27609.0,0.0,C583568364,54703.64,315870.31,0,0
201,TRANSFER,2671668.21,C840517041,0.0,0.0,C1662875350,4861280.5,7532948.72,0,0
285,CASH_IN,98521.25,C561153947,2835755.78,2934277.03,C668552377,120920.44,22399.19,0,0
373,CASH_OUT,272626.18,C861948894,0.0,0.0,C1032837215,1510614.56,1783240.74,0,0
154,PAYMENT,19446.69,C1972384864,9395.0,0.0,M156095591,0.0,0.0,0,0
212,CASH_IN,275675.31,C1801322251,5748702.22,6024377.53,C274799488,6178220.2,5902544.89,0,0
140,PAYMENT,16457.93,C571565223,0.0,0.0,M865313243,0.0,0.0,0,0
229,PAYMENT,381.77,C426077282,0.0,0.0,M1998573214,0.0,0.0,0,0
260,PAYMENT,2600.22,C543295847,13926.96,11326.74,M431701701,0.0,0.0,0,0
159,TRANSFER,1525559.79,C545733436,163549.37,0.0,C1953408808,5118435.16,6643994.95,0,0
691,CASH_OUT,32766.07,C793143047,14211.0,0.0,C128645442,1934769.76,1967535.83,0,0
156,CASH_OUT,278497.5,C1212430889,30985.0,0.0,C453443849,252469.39,530966.89,0,0
322,PAYMENT,34280.63,C580228415,158905.25,124624.63,M735488691,0.0,0.0,0,0
203,PAYMENT,30516.76,C292587644,725.0,0.0,M1074200838,0.0,0.0,0,0
226,CASH_IN,175196.78,C1601461431,4363823.48,4539020.26,C340774474,254878.51,79681.73,0,0
379,CASH_OUT,37324.56,C805507442,106215.0,68890.44,C1678299427,327270.54,364595.1,0,0
201,CASH_OUT,254688.63,C1545651743,0.0,0.0,C351435248,1428657.48,1683346.11,0,0
179,TRANSFER,286488.25,C1252488936,535.0,0.0,C380383872,539234.46,825722.7,0,0
165,CASH_IN,97729.81,C2110951330,10031908.37,10129638.18,C1042377631,712478.74,614748.94,0,0
321,PAYMENT,61564.94,C1258770300,0.0,0.0,M1472539749,0.0,0.0,0,0
22,PAYMENT,9752.75,C4835119,5060.0,0.0,M711589011,0.0,0.0,0,0
404,PAYMENT,4069.21,C1655591020,0.0,0.0,M819193251,0.0,0.0,0,0
283,PAYMENT,99.02,C1630110403,0.0,0.0,M989858991,0.0,0.0,0,0
371,CASH_OUT,342718.6,C806588704,55137.0,0.0,C177237595,21642.19,364360.79,0,0
359,PAYMENT,14603.95,C1587595293,21466.0,6862.05,M630636790,0.0,0.0,0,0
234,CASH_OUT,147442.06,C2016664911,14623.0,0.0,C1666364920,1197650.6,1345092.66,0,0
306,PAYMENT,1109.99,C1059579588,0.0,0.0,M629778326,0.0,0.0,0,0
378,PAYMENT,5411.92,C1207328478,219167.0,213755.08,M1577364327,0.0,0.0,0,0
211,CASH_OUT,49892.09,C982892197,21399.0,0.0,C370911793,836666.24,886558.33,0,0
566,CASH_IN,529286.49,C55210609,50824.0,580110.49,C1761960247,0.0,0.0,0,0
403,PAYMENT,5928.78,C775896371,4369.0,0.0,M1032440236,0.0,0.0,0,0
139,TRANSFER,382046.46,C1959718316,0.0,0.0,C1104740803,2179890.53,2561936.99,0,0
227,CASH_OUT,122093.08,C532014313,811.0,0.0,C483862570,1092481.45,1214574.53,0,0
249,PAYMENT,21515.07,C323209669,5586.0,0.0,M1812108438,0.0,0.0,0,0
9,CASH_IN,274967.04,C695477105,43088.0,318055.04,C800572196,60759.27,0.0,0,0
276,CASH_IN,220477.09,C926293992,11018178.58,11238655.67,C436738764,4639242.17,4418765.08,0,0
181,CASH_OUT,165915.05,C95183306,16707.0,0.0,C1495704488,422047.92,587962.96,0,0
416,PAYMENT,14661.1,C1595644027,35330.96,20669.87,M1917187729,0.0,0.0,0,0
16,PAYMENT,21009.21,C1281305672,0.0,0.0,M563979425,0.0,0.0,0,0
41,PAYMENT,11018.39,C452585494,171839.97,160821.58,M197268471,0.0,0.0,0,0
395,PAYMENT,159.65,C1793987331,0.0,0.0,M285093329,0.0,0.0,0,0
225,PAYMENT,13419.82,C366660635,49944.0,36524.18,M1871757948,0.0,0.0,0,0
36,CASH_OUT,56.15,C825045909,21649.0,21592.85,C1769090555,424473.91,424530.05,0,0
284,CASH_OUT,49750.45,C1143043102,7217.0,0.0,C594630191,0.0,49750.45,0,0
42,CASH_IN,165004.57,C1857793285,4733548.3,4898552.88,C1197974287,684420.35,519415.78,0,0
253,CASH_OUT,193056.08,C2065901442,16255.0,0.0,C353524052,0.0,193056.08,0,0
381,CASH_IN,234577.56,C1996138593,2017258.15,2251835.72,C1683259208,1820759.51,1586181.94,0,0
567,PAYMENT,9474.17,C691447196,0.0,0.0,M1710985811,0.0,0.0,0,0
163,CASH_OUT,2145.96,C219775612,1291.0,0.0,C130858616,0.0,2145.96,0,0
350,PAYMENT,3148.33,C1007910530,193042.94,189894.6,M1622092146,0.0,0.0,0,0
305,CASH_IN,232018.21,C1620260353,456295.11,688313.33,C2142170092,1309019.01,1077000.8,0,0
323,CASH_IN,335047.24,C1675187516,25431.0,360478.24,C1551378110,78608.21,0.0,0,0
36,PAYMENT,49238.71,C831694016,486.0,0.0,M1859776142,0.0,0.0,0,0
96,PAYMENT,6248.49,C1419493352,56379.0,50130.51,M582412858,0.0,0.0,0,0
138,CASH_OUT,137602.77,C237217792,0.0,0.0,C2043511178,1466742.12,1686661.62,0,0
160,PAYMENT,5377.52,C1420192082,20376.0,14998.48,M997719017,0.0,0.0,0,0
228,CASH_OUT,259467.07,C512585342,7497.0,0.0,C1340726267,53222.5,312689.57,0,0
304,PAYMENT,9358.81,C1165423494,15148.0,5789.19,M1079185117,0.0,0.0,0,0
398,PAYMENT,31180.44,C1065728591,0.0,0.0,M1339818043,0.0,0.0,0,0
251,PAYMENT,3102.3,C1122565819,0.0,0.0,M108070123,0.0,0.0,0,0
18,CASH_OUT,189073.07,C2125692151,0.0,0.0,C1958485216,352506.6,541579.68,0,0
159,CASH_OUT,293695.6,C1957143201,0.0,0.0,C2004711883,374472.45,668168.05,0,0
381,CASH_IN,69888.19,C1038039720,200633.0,270521.19,C2073640968,0.0,0.0,0,0
185,CASH_OUT,137185.46,C1722371303,0.0,0.0,C1217632732,154635.93,291821.39,0,0
45,CASH_OUT,257347.67,C1747666408,39590.0,0.0,C763008646,0.0,257347.67,0,0
306,PAYMENT,4546.18,C906459030,71648.96,67102.78,M155746349,0.0,0.0,0,0
40,CASH_OUT,11030.32,C1901243097,0.0,0.0,C1368734791,50546.42,61576.74,0,0
227,PAYMENT,4400.16,C690344829,193349.27,188949.11,M1568665137,0.0,0.0,0,0
396,CASH_OUT,641754.3,C1835154546,353551.23,0.0,C1659456409,3298150.44,3939904.75,0,0
298,TRANSFER,1107372.74,C558716324,0.0,0.0,C1309455017,5113074.97,6220447.71,0,0
179,PAYMENT,14816.84,C1170436313,15343.0,526.16,M709980463,0.0,0.0,0,0
160,PAYMENT,13899.78,C1713164248,84342.71,70442.93,M1780880902,0.0,0.0,0,0
400,PAYMENT,10637.73,C710445043,1466.0,0.0,M162500494,0.0,0.0,0,0
379,CASH_IN,98709.2,C2002345847,16794.0,115503.2,C1390779960,2588294.83,2489585.62,0,0
276,CASH_OUT,132269.09,C1657666113,40340.0,0.0,C505069258,439058.86,571327.95,0,0
404,PAYMENT,46228.21,C1387293788,0.0,0.0,M1954477739,0.0,0.0,0,0
184,PAYMENT,32169.28,C1517772458,0.0,0.0,M358243438,0.0,0.0,0,0
395,CASH_IN,320837.45,C1471878584,50276.0,371113.45,C980136549,723389.37,402551.92,0,0
37,CASH_OUT,274412.84,C1807824134,10811.0,0.0,C1367228611,186621.12,391481.87,0,0
371,CASH_IN,269549.63,C978757348,1935990.92,2205540.56,C729168094,270534.52,984.89,0,0
283,CASH_IN,535764.66,C1548897351,404381.33,940145.98,C758418786,1022273.68,486509.03,0,0
186,CASH_OUT,231679.79,C711148345,52405.0,0.0,C823727491,3888158.43,4119838.22,0,0
307,CASH_IN,611275.23,C2002277571,4976746.53,5588021.76,C1401876398,2381337.2,1770061.96,0,0
225,CASH_OUT,99536.75,C889323219,65562.0,0.0,C212187118,11376.21,110912.95,0,0
180,TRANSFER,1223394.86,C374505716,5118.0,0.0,C1117861638,151002.95,1374397.82,0,0
348,CASH_OUT,237882.39,C517945391,138559.42,0.0,C1071275184,1030759.48,1268641.87,0,0
350,PAYMENT,41335.14,C1002153719,75.0,0.0,M1118472804,0.0,0.0,0,0
393,PAYMENT,43982.63,C1235064713,0.0,0.0,M1256132205,0.0,0.0,0,0
16,CASH_OUT,174094.72,C567521424,96.0,0.0,C170279497,2440276.61,2614371.33,0,0
378,CASH_OUT,236817.01,C1705906787,10724.0,0.0,C280453538,647026.94,883843.94,0,0
395,PAYMENT,16866.89,C1547960084,0.0,0.0,M636325508,0.0,0.0,0,0
357,PAYMENT,32723.02,C1143096992,343628.83,310905.81,M680985007,0.0,0.0,0,0
161,PAYMENT,17546.12,C486207491,9275.0,0.0,M334160609,0.0,0.0,0,0
204,CASH_OUT,181020.52,C1214361623,0.0,0.0,C696080498,1050027.5,1231048.02,0,0
370,PAYMENT,15806.95,C986317395,0.0,0.0,M131518715,0.0,0.0,0,0
377,CASH_IN,237623.08,C1851224762,7748811.24,7986434.32,C1905988954,1446391.1,1208768.02,0,0
426,CASH_OUT,11057.4,C785830914,45769.0,34711.6,C1142884959,4142465.08,4153522.48,0,0
203,PAYMENT,13532.89,C1764377451,0.0,0.0,M1074947065,0.0,0.0,0,0
8,PAYMENT,2383.52,C1623914614,58995.57,56612.05,M1407332998,0.0,0.0,0,0
216,CASH_OUT,109339.02,C1749044755,0.0,0.0,C977493398,154575.66,263914.67,0,0
12,CASH_OUT,342837.89,C466072566,219772.14,0.0,C2112142735,481806.84,971433.82,0,0
202,CASH_OUT,210486.63,C333030147,32213.0,0.0,C521208205,2406049.24,2616535.88,0,0
188,CASH_IN,166160.18,C1050802764,719637.48,885797.66,C735186749,26592584.46,26426424.28,0,0
188,CASH_IN,52183.48,C626558661,1562226.75,1614410.23,C745359410,5072973.74,5020790.26,0,0
305,TRANSFER,1756095.57,C432413577,0.0,0.0,C984329887,7573004.51,9329100.08,0,0
396,PAYMENT,17505.58,C1800944846,0.0,0.0,M693288613,0.0,0.0,0,0
354,CASH_IN,57111.79,C1779838243,1333312.56,1390424.35,C1762506703,597291.5,540179.71,0,0
13,TRANSFER,2330524.66,C1617521313,0.0,0.0,C298222185,3078110.5,5484147.51,0,0
44,CASH_OUT,66353.44,C1112128218,50769.0,0.0,C1922817002,1023199.0,1089552.44,0,0
495,CASH_OUT,42396.42,C335519436,312673.0,270276.58,C212815248,0.0,42396.42,0,0
492,PAYMENT,19662.99,C1336249007,31896.0,12233.01,M1711914449,0.0,0.0,0,0
159,PAYMENT,6473.54,C662242057,331.0,0.0,M979830136,0.0,0.0,0,0
310,CASH_IN,104649.89,C695103146,6584511.36,6689161.25,C1788865109,112547.22,7897.34,0,0
353,PAYMENT,1522.65,C1455895267,0.0,0.0,M391589877,0.0,0.0,0,0
14,CASH_OUT,218530.78,C1985447400,0.0,0.0,C109599906,1186093.13,1297278.73,0,0
139,CASH_OUT,2866.62,C1362799095,39914.0,37047.38,C1643187147,0.0,2866.62,0,0
43,TRANSFER,613258.16,C1629469724,29995.0,0.0,C2133646820,80636.89,944203.76,0,0
21,TRANSFER,425617.35,C840822015,141524.96,0.0,C2085432393,4374047.24,4799664.59,0,0
229,CASH_OUT,277237.13,C1405055692,35038.59,0.0,C1508964961,10386176.83,10663413.96,0,0
157,CASH_OUT,174491.13,C990246469,0.0,0.0,C1127669052,212842.64,387333.77,0,0
277,CASH_OUT,43457.69,C1821980293,0.0,0.0,C1649736304,77670.33,121128.02,0,0
321,CASH_IN,281170.61,C2116507033,20595.3,301765.91,C542606095,1199509.56,918338.95,0,0
7,PAYMENT,3123.29,C541220779,30757.0,27633.71,M1908591398,0.0,0.0,0,0
259,CASH_OUT,93030.9,C27044750,14849.0,0.0,C365434891,21199.96,114230.86,0,0
204,CASH_OUT,9926.42,C2101455134,454726.0,444799.58,C1150190295,4831241.48,4841167.91,0,0
182,PAYMENT,13167.08,C261582481,0.0,0.0,M1726669091,0.0,0.0,0,0
382,PAYMENT,5149.11,C785445365,64188.0,59038.89,M856980622,0.0,0.0,0,0
313,PAYMENT,115364.92,C80963226,10033.0,0.0,M367559457,0.0,0.0,0,0
304,CASH_OUT,68044.99,C210887795,0.0,0.0,C1259154316,11574190.74,11642235.73,0,0
228,CASH_OUT,318846.48,C1327446893,0.0,0.0,C145973203,412790.48,731636.96,0,0
130,PAYMENT,20304.03,C346420835,0.0,0.0,M328938763,0.0,0.0,0,0
161,CASH_OUT,105947.63,C2138490003,0.0,0.0,C1847442496,210245.84,316193.47,0,0
299,PAYMENT,22770.06,C1927958779,101627.67,78857.61,M1701607737,0.0,0.0,0,0
251,CASH_OUT,260336.81,C1420195753,8563.0,0.0,C111454924,266785.37,527122.18,0,0
500,CASH_OUT,152416.06,C91230982,0.0,0.0,C951734078,4887948.33,5040364.39,0,0
402,PAYMENT,9675.1,C610491403,374490.85,364815.75,M744984849,0.0,0.0,0,0
321,PAYMENT,27330.94,C650832660,1561.73,0.0,M2067230991,0.0,0.0,0,0
159,CASH_IN,105797.75,C1897457182,2150941.47,2256739.22,C1453434764,129747.44,23949.69,0,0
211,PAYMENT,6368.09,C949997200,158343.0,151974.91,M1888164945,0.0,0.0,0,0
254,CASH_IN,140387.11,C121899983,12272.0,152659.11,C1910049600,0.0,0.0,0,0
256,PAYMENT,4126.87,C1316677241,0.0,0.0,M2009987982,0.0,0.0,0,0
181,CASH_IN,74059.89,C83076663,1379766.07,1453825.97,C2048021095,171032.74,96972.84,0,0
133,PAYMENT,38088.31,C899699963,30134.74,0.0,M1367763683,0.0,0.0,0,0
300,CASH_OUT,95380.82,C1453166776,0.0,0.0,C1464504601,184664.02,280044.83,0,0
256,CASH_OUT,446380.12,C868063920,20376.0,0.0,C606401623,0.0,446380.12,0,0
284,CASH_OUT,283058.0,C1494777426,0.0,0.0,C173529873,513695.11,796753.11,0,0
257,CASH_IN,102487.91,C1615273709,1743156.84,1845644.76,C1172658578,345195.11,242707.2,0,0
250,PAYMENT,6971.99,C1917130875,0.0,0.0,M1436598516,0.0,0.0,0,0
181,PAYMENT,76335.33,C310323123,172483.0,96147.67,M448488883,0.0,0.0,0,0
18,TRANSFER,435472.03,C222937145,0.0,0.0,C381350369,2161314.83,2596786.86,0,0
20,CASH_OUT,28248.28,C702826022,0.0,0.0,C500407512,145079.92,184462.0,0,0
305,PAYMENT,5186.75,C2015493854,0.0,0.0,M28161973,0.0,0.0,0,0
285,PAYMENT,8241.4,C151220157,802.0,0.0,M698295305,0.0,0.0,0,0
331,CASH_OUT,321286.92,C1602553164,260.0,0.0,C297439846,0.0,570330.47,0,0
136,CASH_OUT,336936.56,C523622678,0.0,0.0,C760491788,405091.23,742027.79,0,0
378,CASH_IN,228058.65,C336288658,1628619.13,1856677.78,C331590911,4408659.0,4180600.36,0,0
306,PAYMENT,15807.7,C1770020956,7092.0,0.0,M1873986299,0.0,0.0,0,0
323,TRANSFER,654715.39,C973019052,0.0,0.0,C442128210,662912.89,1317628.28,0,0
155,CASH_IN,376967.94,C1266648518,2004924.02,2381891.95,C594040210,3203445.27,2826477.34,0,0
136,CASH_OUT,372477.39,C2104018620,50627.0,0.0,C176482604,0.0,372477.39,0,0
369,TRANSFER,583343.47,C2040403896,0.0,0.0,C161137214,2750292.39,3333635.86,0,0
596,PAYMENT,473.63,C1803509998,290617.39,290143.76,M683164804,0.0,0.0,0,0
235,PAYMENT,5748.88,C1743359044,183731.0,177982.12,M1246017249,0.0,0.0,0,0
129,CASH_IN,14378.1,C1472530123,3213312.82,3227690.92,C917776029,1616884.14,1602506.04,0,0
371,CASH_OUT,175529.86,C899365480,39272.0,0.0,C1744714965,0.0,175529.86,0,0
130,CASH_OUT,286711.51,C185364962,0.0,0.0,C528766980,1021893.89,1359450.07,0,0
358,TRANSFER,487473.5,C1358656213,0.0,0.0,C103786447,13130373.96,13617847.46,0,0
376,PAYMENT,1188.76,C1565014830,414293.0,413104.24,M2130297056,0.0,0.0,0,0
380,CASH_OUT,42647.39,C55970515,0.0,0.0,C2069274094,7554762.71,7597410.11,0,0
694,CASH_OUT,91218.95,C1318000706,0.0,0.0,C716463933,367794.92,459013.88,0,0
281,CASH_OUT,82593.45,C344450140,0.0,0.0,C1694196803,619344.72,701938.18,0,0
349,CASH_IN,113567.58,C1373605852,1694721.47,1808289.05,C45445256,4024645.52,3911077.94,0,0
202,CASH_IN,339701.78,C1497021606,3179151.43,3518853.21,C1395190349,1242650.8,1084139.39,0,0
349,CASH_IN,78969.55,C766215988,19453.0,98422.55,C674142046,83238.79,4269.24,0,0
205,CASH_IN,269888.08,C1618837565,10627.0,280515.08,C1408382623,44796.68,0.0,0,0
19,CASH_IN,79899.56,C1723674416,723124.06,803023.62,C621621408,284437.92,121450.44,0,0
401,PAYMENT,5118.02,C187776969,0.0,0.0,M409166320,0.0,0.0,0,0
280,CASH_OUT,308086.8,C1688094132,0.0,0.0,C13313040,2185995.75,2494082.55,0,0
401,PAYMENT,1913.07,C1150711157,0.0,0.0,M1371504418,0.0,0.0,0,0
137,CASH_OUT,152037.51,C915254437,0.0,0.0,C796724567,758332.45,910369.95,0,0
325,CASH_IN,65541.23,C964840524,155431.03,220972.26,C1945539151,1931866.62,1866325.39,0,0
400,CASH_OUT,415787.07,C1404828326,0.0,0.0,C1504086074,4697050.29,5112837.36,0,0
20,TRANSFER,40404.29,C1567801236,0.0,0.0,C561167332,719573.46,759977.75,0,0
358,CASH_OUT,158977.55,C575140470,0.0,0.0,C1374925163,1119203.99,1278181.55,0,0
377,CASH_OUT,131801.45,C280263229,0.0,0.0,C1273430760,175182.59,306984.04,0,0
205,TRANSFER,446308.57,C1514712496,0.0,0.0,C1872824049,3377124.58,3823433.16,0,0
210,PAYMENT,1476.69,C1445421538,17204.0,15727.31,M1194930428,0.0,0.0,0,0
187,PAYMENT,17995.39,C1745066239,18708.0,712.61,M575664052,0.0,0.0,0,0
187,CASH_IN,112058.65,C387327407,10524.0,122582.65,C1902037633,133951.93,21893.28,0,0
9,TRANSFER,226028.54,C1521300001,0.0,0.0,C2071221217,828423.54,1987620.66,0,0
311,PAYMENT,7311.86,C878185572,115516.0,108204.14,M1072748827,0.0,0.0,0,0
258,CASH_OUT,124133.82,C1051027219,328082.0,203948.18,C627664322,1793611.16,1917744.99,0,0
34,CASH_OUT,123966.14,C975668157,47528.0,0.0,C1998750048,6301169.64,6425135.77,0,0
278,CASH_OUT,149424.75,C1204003781,180168.43,30743.68,C1562137576,359963.89,509388.64,0,0
371,PAYMENT,28959.87,C251424533,9836.0,0.0,M609164324,0.0,0.0,0,0
227,CASH_IN,145687.71,C1568495666,8064903.93,8210591.64,C1923439760,262680.96,116993.25,0,0
380,PAYMENT,6835.16,C1388846991,0.0,0.0,M10846445,0.0,0.0,0,0
162,PAYMENT,21762.67,C1304274054,88244.87,66482.2,M509490177,0.0,0.0,0,0
361,PAYMENT,1588.36,C410856717,0.0,0.0,M181010834,0.0,0.0,0,0
255,CASH_OUT,54563.43,C216444327,60513.0,5949.57,C556258711,0.0,54563.43,0,0
260,PAYMENT,3647.66,C798368548,351424.97,347777.31,M1996109737,0.0,0.0,0,0
177,PAYMENT,9642.55,C1560876930,60441.0,50798.45,M1402243846,0.0,0.0,0,0
165,PAYMENT,25173.16,C625381160,19974.0,0.0,M478369,0.0,0.0,0,0
228,CASH_OUT,46148.44,C1612189380,0.0,0.0,C927998932,791098.48,837246.92,0,0
156,CASH_OUT,57038.53,C798220447,0.0,0.0,C1229872727,167031.47,224069.99,0,0
204,TRANSFER,511656.94,C983075205,221510.0,0.0,C819534331,251286.8,762943.74,0,0
376,PAYMENT,5166.24,C726454924,0.0,0.0,M1541386422,0.0,0.0,0,0
300,CASH_OUT,322928.66,C54712344,118489.0,0.0,C1874553242,123748.29,446676.95,0,0
396,CASH_OUT,274220.53,C310019519,246.0,0.0,C524764049,0.0,274220.53,0,0
215,CASH_IN,228135.28,C860499782,2547064.77,2775200.05,C28349628,1851370.64,1623235.36,0,0
187,PAYMENT,6589.4,C1111245324,141.0,0.0,M912146569,0.0,0.0,0,0
20,PAYMENT,7804.73,C1806157594,9184.0,1379.27,M1021349797,0.0,0.0,0,0
330,CASH_OUT,142937.95,C649742737,0.0,0.0,C1834570197,1528413.17,1671351.12,0,0
239,CASH_OUT,103855.93,C741200051,344620.0,240764.07,C988315299,181764.0,285619.93,0,0
514,CASH_IN,162050.91,C1450265065,6038.0,168088.91,C343787664,28735.32,0.0,0,0
208,CASH_IN,195782.01,C649068694,9032824.08,9228606.1,C1761865559,7161534.03,6965752.02,0,0
301,CASH_IN,255044.31,C2026475396,501.0,255545.31,C662186102,68618.15,0.0,0,0
162,CASH_IN,402402.92,C275704040,110469.0,512871.92,C1756076029,0.0,0.0,0,0
355,PAYMENT,8544.14,C1543837854,0.0,0.0,M1226013803,0.0,0.0,0,0
161,PAYMENT,9362.18,C747744501,0.0,0.0,M1634779060,0.0,0.0,0,0
403,TRANSFER,1417201.65,C1201364254,0.0,0.0,C2138483450,6622540.19,8039741.84,0,0
331,PAYMENT,2540.2,C1419438496,0.0,0.0,M151085861,0.0,0.0,0,0
371,TRANSFER,261654.78,C1979416215,16804.0,0.0,C575574710,0.0,261654.78,0,0
350,PAYMENT,32007.03,C81312690,0.0,0.0,M464580327,0.0,0.0,0,0
132,CASH_OUT,88456.85,C1571956779,21801.0,0.0,C449604268,539459.13,627915.98,0,0
181,CASH_OUT,70651.18,C1299246984,100840.0,30188.82,C1754164558,5973166.38,6043817.56,0,0
40,CASH_OUT,169106.98,C1372635109,0.0,0.0,C492297902,3278986.2,3448093.19,0,0
404,CASH_OUT,132950.86,C1189048724,19954.0,0.0,C86651701,849.48,133800.35,0,0
201,TRANSFER,701334.53,C1826852388,32787.79,0.0,C956062924,2430186.6,3131521.14,0,0
399,CASH_OUT,112307.17,C496406272,0.0,0.0,C781341740,169593.25,281900.41,0,0
262,PAYMENT,4180.15,C2117486423,151.0,0.0,M648339335,0.0,0.0,0,0
542,CASH_OUT,243075.08,C1322113664,49957.0,0.0,C137074027,1578.23,244653.32,0,0
177,CASH_IN,377773.83,C795128106,26863640.17,27241413.99,C1905210789,1363671.88,985898.06,0,0
139,CASH_OUT,272037.69,C1396224417,0.0,0.0,C1221139807,512611.19,784648.88,0,0
10,PAYMENT,4203.79,C1248981433,324739.93,320536.14,M2027670662,0.0,0.0,0,0
401,CASH_IN,38380.41,C680488574,5061.0,43441.41,C1260484720,0.0,0.0,0,0
279,CASH_OUT,152258.2,C58465557,0.0,0.0,C723328439,238189.35,390447.55,0,0
18,PAYMENT,34223.9,C1527865463,765.0,0.0,M2097115871,0.0,0.0,0,0
201,PAYMENT,12821.2,C1324606757,22038.51,9217.32,M306640411,0.0,0.0,0,0
300,CASH_IN,179016.97,C1175504967,6950186.13,7129203.1,C310088308,1174997.34,995980.37,0,0
11,CASH_IN,318752.32,C843327708,8350057.55,8668809.86,C287933084,747476.5,428724.18,0,0
688,PAYMENT,674.18,C132922583,0.0,0.0,M1574180826,0.0,0.0,0,0
260,PAYMENT,12953.12,C1165184331,0.0,0.0,M380014435,0.0,0.0,0,0
188,CASH_OUT,269695.18,C476428272,31684.0,0.0,C751604803,247559.64,517254.82,0,0
278,PAYMENT,7845.11,C552578541,30692.0,22846.89,M1499286731,0.0,0.0,0,0
9,CASH_OUT,151125.41,C949519091,0.0,0.0,C434885441,439646.01,356192.37,0,0
134,CASH_IN,68739.46,C2121645739,3623290.24,3692029.7,C1666121560,458210.62,389471.16,0,0
18,CASH_IN,127796.15,C225610839,3168383.29,3296179.44,C1325349830,10750472.2,10622676.06,0,0
373,PAYMENT,20334.74,C1044366108,1379.0,0.0,M1863175898,0.0,0.0,0,0
20,PAYMENT,12438.22,C1412049729,29791.36,17353.14,M341189233,0.0,0.0,0,0
154,CASH_OUT,15325.55,C463611190,0.0,0.0,C388370720,416379.46,431705.02,0,0
133,CASH_OUT,169472.25,C1363823781,20331.0,0.0,C128411938,1095908.71,1265380.97,0,0
687,CASH_OUT,6192.76,C594868337,0.0,0.0,C650002208,1714470.87,1720663.63,0,0
592,CASH_OUT,111854.69,C1566960980,11147.0,0.0,C237643446,47740.74,159595.43,0,0
255,CASH_OUT,146691.69,C590620079,0.0,0.0,C1044915345,2861254.63,3007946.33,0,0
208,PAYMENT,9301.69,C1484712938,0.0,0.0,M681630583,0.0,0.0,0,0
398,PAYMENT,14067.82,C377656503,72646.0,58578.18,M911966571,0.0,0.0,0,0
394,CASH_IN,383708.27,C1729752065,6922176.19,7305884.46,C498953210,2179015.55,1795307.28,0,0
41,CASH_OUT,164340.49,C828674341,0.0,0.0,C1357627090,776227.58,940568.07,0,0
